     Datum; ;        Gewinnzahlen;ZZ;S;Spiel77;Super6;  Spieleinsatz;Anz. Kl. 1;  Quote Kl. 1;Anz. Kl. 2;  Quote Kl. 2;Anz. Kl. 3;  Quote Kl. 3;Anz. Kl. 4;  Quote Kl. 4;Anz. Kl. 5;  Quote Kl. 5;Anz. Kl. 6;  Quote Kl. 6;Anz. Kl. 7;  Quote Kl. 7;Anz. Kl. 8;  Quote Kl. 8;Anz. Kl. 9;  Quote Kl. 9
05.12.2018; ;48;29;49;36;47;13;--;--;5;5129260;154717; 22.633.700,00;   Jackpot; 1.448.556,80;         1;   845.618,80;        24;    17.617,00;       255;     4.974,20;     1.755;       240,90;    15.372;        55,00;    35.793;        23,60;   303.706;        12,50;   282.421;         5,00
08.12.2018; ;12;44;26;25; 6;46;--;--;3;7418261;061092; 46.450.262,00;         2; 2.210.686,70;         3;   564.650,60;       103;     8.223,00;       839;     3.028,50;     4.893;       173,00;    42.375;        39,90;    89.094;        19,00;   779.886;         9,70;   662.559;         5,00
12.12.2018; ; 3;20; 7;34;48;33;--;--;6;8688839;160244; 20.761.914,00;   Jackpot; 1.328.762,40;         2;   370.738,90;        34;    10.904,00;       294;     3.783,00;     2.145;       172,80;    17.617;        42,00;    42.873;        17,20;   342.972;         9,70;   327.483;         5,00
15.12.2018; ;30;45;31;23; 1;37;--;--;9;7096064;413644; 43.892.629,00;   Jackpot; 4.137.890,60;         2;   823.826,30;        53;    15.543,80;       534;     4.628,20;     2.662;       309,40;    25.344;        65,00;    60.270;        27,30;   545.151;        13,60;   532.132;         5,00
19.12.2018; ;41;34;19; 4;32;12;--;--;4;9723951;718017; 22.074.364,00;   Jackpot; 5.550.649,80;         7;   115.007,80;        58;     6.940,10;       521;     2.317,80;     2.585;       155,70;    23.082;        34,80;    44.756;        17,90;   397.031;         9,10;   314.775;         5,00
22.12.2018; ;20;43;25;21; 8;44;--;--;5;1622195;962097; 47.376.421,00;   Jackpot; 8.582.740,70;         1; 1.757.072,90;        48;    18.302,80;       441;     5.976,40;     3.114;       282,10;    25.861;        67,90;    68.925;        25,40;   557.202;        14,10;   617.078;         5,00
26.12.2018; ; 2;43;30;22;36;16;--;--;4;0363583;154255; 23.715.223,00;   Jackpot;10.100.514,90;         2;   452.461,10;        43;    10.522,30;       418;     3.247,30;     1.590;       284,50;    15.991;        56,50;    31.460;        28,70;   305.374;        13,30;   258.123;         5,00
29.12.2018; ;47; 4;14;25;38;44;--;--;4;9433132;897045; 58.926.969,00;   Jackpot;13.871.840,90;         3;   737.931,70;       133;     8.322,50;       942;     3.525,10;     5.818;       190,20;    50.086;        44,10;    96.278;        22,90;   883.483;        11,20;   710.841;         5,00

Spieleinsätze und Quoten in EUR

Alle Angaben ohne Gewähr



     Datum; ;        Gewinnzahlen;ZZ;S;Spiel77;Super6;  Spieleinsatz;Anz. Kl. 1;  Quote Kl. 1;Anz. Kl. 2;  Quote Kl. 2;Anz. Kl. 3;  Quote Kl. 3;Anz. Kl. 4;  Quote Kl. 4;Anz. Kl. 5;  Quote Kl. 5;Anz. Kl. 6;  Quote Kl. 6;Anz. Kl. 7;  Quote Kl. 7;Anz. Kl. 8;  Quote Kl. 8;Anz. Kl. 9;  Quote Kl. 9
02.01.2019; ;15;17;36; 5;13;19;--;--;4;9972602;597459; 23.426.040,00;   Jackpot;15.371.107,40;   Jackpot;   876.884,80;        33;    13.286,10;       309;     4.256,70;     2.148;       204,10;    20.908;        41,90;    38.040;        23,00;   388.389;        10,10;   288.981;         5,00
05.01.2019; ;40;16;22; 4;45;31;--;--;8;2960171;052535; 47.764.737,00;   Jackpot;18.428.050,50;         6;   439.221,90;       137;     6.417,60;     1.188;     2.220,20;     5.603;       156,90;    47.339;        37,10;    86.707;        20,20;   731.319;        10,80;   648.191;         5,00
09.01.2019; ;44; 8; 7;29;14;22;--;--;7;0236325;941924; 25.999.909,00;   Jackpot;20.092.044,60;   Jackpot;   929.276,00;        46;    10.100,80;       359;     3.882,70;     2.897;       160,30;    19.419;        47,80;    54.674;        16,90;   362.299;        11,50;   408.640;         5,00
12.01.2019; ; 9;31; 4;25;38;40;--;--;6;7609181;704685; 50.567.421,00;   Jackpot;23.328.359,50;         2; 1.369.519,70;       164;     5.517,50;     1.274;     2.130,80;     6.988;       129,40;    58.874;        30,70;   114.642;        15,70;   972.337;         8,30;   789.952;         5,00
16.01.2019; ;35; 5;31;12; 6;13;--;--;4;0372237;102441; 28.034.871,00;   Jackpot;25.122.591,20;         2;   515.775,10;        29;    17.785,30;       434;     3.565,20;     2.442;       211,20;    24.265;        42,50;    49.297;        20,90;   476.053;         9,70;   381.540;         5,00
19.01.2019; ;47; 6;36;24;29;12;--;--;9;3534660;065450; 52.218.966,00;   Jackpot;28.464.605,00;         6;   324.097,90;       124;     7.841,00;     1.053;     2.770,00;     6.402;       151,80;    59.378;        32,70;    90.855;        21,40;   830.001;        10,50;   664.319;         5,00
23.01.2019; ;42;33;35;37; 7; 6;--;--;3;3852079;393049; 37.293.773,00;        --;           --;         3;10.735.892,80;        51;    13.296,70;       397;     5.124,40;     3.197;       212,10;    26.934;        50,30;    69.690;        19,40;   573.237;        10,60;   539.473;         5,00
26.01.2019; ;47;35;31;18;29;16;--;--;6;5281068;919225; 45.025.282,00;   Jackpot; 2.881.618,00;         1; 1.670.434,20;        62;    13.471,20;       632;     3.964,60;     3.996;       209,00;    35.399;        47,10;    76.303;        21,80;   639.107;        11,70;   585.336;         5,00
30.01.2019; ; 7;23;13;36;22;19;--;--;6;5096295;340571; 21.984.285,00;   Jackpot; 4.288.612,20;   Jackpot;   797.663,30;        40;     9.970,70;       408;     2.932,50;     2.517;       158,40;    21.415;        37,20;    45.674;        17,40;   382.477;         9,30;   321.703;         5,00
02.02.2019; ;37;30;29;21;34; 3;--;--;3;0850988;750836; 45.837.535,00;   Jackpot; 7.222.214,40;         3;   832.679,40;        53;    16.041,20;       359;     7.104,60;     3.366;       252,50;    26.953;        63,00;    71.985;        23,60;   607.021;        12,60;   596.283;         5,00
06.02.2019; ;10;22;21; 5;33;36;--;--;5;6536508;175127; 23.474.334,00;         1; 9.572.775,20;        --;           --;        51;     8.315,70;       380;     3.348,10;     2.523;       168,00;    18.843;        45,00;    46.022;        18,40;   343.483;        11,10;   350.555;         5,00
09.02.2019; ;32;34;49; 2;42;39;--;--;2;9271064;404874; 43.955.137,00;   Jackpot; 2.813.128,70;   Jackpot; 1.651.887,40;        68;    12.146,20;       498;     4.975,50;     3.612;       228,60;    31.819;        51,90;    68.499;        24,10;   633.387;        11,70;   529.113;         5,00
13.02.2019; ;31;23;42;43; 5;11;--;--;9;6490266;324756; 22.326.658,00;   Jackpot; 4.242.034,80;         3;   827.333,50;        42;     9.882,30;       366;     3.402,10;     2.039;       203,50;    20.181;        41,10;    37.603;        22,00;   364.130;        10,20;   286.658;         5,00
16.02.2019; ;11; 9;10;18;22; 6;--;--;7;3741142;272580; 44.572.369,00;         1; 7.094.666,40;        14;   109.123,60;       214;     3.569,40;     1.547;     1.481,30;     8.264;        92,40;    59.962;        25,40;   125.375;        12,10;   919.836;         7,40;   831.249;         5,00
20.02.2019; ;21;11; 5;12;48;19;--;--;2;8065115;096833; 20.751.907,00;   Jackpot; 1.328.122,00;         1;   770.638,60;        37;    10.414,00;       446;     2.591,80;     2.173;       177,30;    23.786;        32,30;    38.968;        19,70;   398.563;         8,70;   268.289;         5,00
23.02.2019; ;27;47;29;15; 8;21;--;--;1;1005517;474684; 43.115.371,00;         1; 4.087.505,70;         1; 1.649.783,60;        53;    15.563,90;       510;     4.852,30;     2.992;       275,60;    30.815;        53,50;    58.624;        28,10;   601.654;        12,30;   460.093;         5,00
27.02.2019; ;49;24;13;11;20;19;--;--;2;7237853;431222; 20.418.964,00;   Jackpot; 1.306.813,60;   Jackpot;   762.064,80;        29;    13.139,00;       306;     3.735,60;     1.695;       224,70;    18.200;        41,80;    34.282;        22,20;   356.848;         9,60;   256.404;         5,00
02.03.2019; ;49;41;48;38;46;42;--;--;6;5518394;718277; 43.914.434,00;         4; 1.029.334,30;        20;   119.760,90;       316;     2.584,10;     2.590;       945,80;     5.953;       137,10;    52.094;        31,30;    71.063;        22,90;   608.900;        12,00;   563.029;         5,00
06.03.2019; ;43; 1;46; 9;35;37;--;--;5;6598829;856051; 20.859.857,00;   Jackpot; 1.335.030,80;   Jackpot;   769.153,20;        30;    12.819,20;       179;     6.445,40;     1.527;       251,80;    12.372;        62,10;    32.613;        23,50;   264.985;        13,00;   280.673;         5,00
09.03.2019; ;38; 8;20;12;32;22;--;--;6;5762105;736487; 43.555.081,00;   Jackpot; 4.122.555,90;         1; 2.365.216,20;        79;    10.101,60;       712;     3.362,40;     4.607;       173,20;    38.236;        41,70;    82.039;        19,40;   682.332;        10,50;   605.877;         5,00
13.03.2019; ;15;19;33;36;34;20;--;--;5;5597372;349623; 21.672.160,00;   Jackpot; 5.509.574,10;   Jackpot;   797.221,60;        25;    15.944,40;       218;     5.485,40;     1.611;       247,40;    12.664;        62,90;    33.953;        23,40;   271.635;        13,20;   295.369;         5,00
16.03.2019; ;20;22;10;14;46;39;--;--;1;0784704;577629; 44.431.240,00;         1; 8.353.173,40;         1; 2.507.260,10;        44;    19.432,20;       540;     4.750,10;     2.792;       306,20;    29.062;        58,80;    54.538;        31,30;   577.015;        13,30;   454.327;         5,00
20.03.2019; ;19; 4;44;47;40; 9;--;--;3;1512535;790280; 20.890.761,00;   Jackpot; 1.337.008,70;         1;   756.276,10;        44;     8.594,00;       427;     2.656,70;     2.438;       155,10;    21.314;        35,40;    42.264;        17,80;   369.254;         9,20;   309.122;         5,00
23.03.2019; ; 3;23;42;44;26;29;--;--;8;1484990;647169; 43.036.434,00;         1; 4.091.340,40;         3;   527.277,10;        72;    10.984,90;       501;     4.736,00;     3.553;       222,60;    30.458;        51,90;    72.611;        21,70;   610.032;        11,60;   589.114;         5,00
27.03.2019; ;10;15;40;31;36;48;--;--;1;2722684;196403; 20.093.490,00;   Jackpot; 1.285.983,30;         1;   772.909,60;        23;    16.802,30;       295;     3.930,00;     1.493;       258,80;    14.506;        53,20;    25.780;        29,90;   280.245;        12,40;   206.333;         5,00
30.03.2019; ;49; 3;26;46;28;29;--;--;4;3905786;892797; 42.980.836,00;   Jackpot; 4.036.756,80;   Jackpot; 1.613.352,40;        62;    13.010,90;       607;     3.986,80;     3.312;       243,50;    31.383;        51,40;    65.039;        24,80;   627.073;        11,50;   521.224;         5,00
03.04.2019; ;13; 2; 7;22; 9; 5;--;--;6;2365236;259843; 21.527.287,00;   Jackpot; 5.414.503,10;         6;   396.039,70;       136;     2.804,70;     1.202;       952,00;     4.274;        89,20;    37.883;        20,10;    57.077;        13,30;   478.235;         7,10;   351.407;         5,00
06.04.2019; ;23;12;21;41;32;42;--;--;3;4233948;197130; 43.844.522,00;         1; 8.220.552,50;         8;   202.026,70;       137;     5.898,50;     1.190;     2.037,20;     5.367;       150,50;    46.452;        34,70;    83.793;        19,20;   727.039;        10,00;   590.814;         5,00
10.04.2019; ;21;22;37; 4;39; 1;--;--;4;9865825;677671; 20.141.696,00;   Jackpot; 1.289.068,50;   Jackpot;   757.367,40;        23;    16.464,50;       204;     5.568,80;     1.420;       266,60;    12.409;        61,00;    28.666;        26,40;   261.270;        13,00;   241.621;         5,00
13.04.2019; ;27; 4;19;29;41;36;--;--;1;3602880;345333; 52.700.872,00;   Jackpot; 4.661.924,30;         8;   343.510,40;        88;    11.310,80;       880;     3.393,20;     4.408;       225,80;    45.965;        43,30;    80.416;        24,70;   828.580;        10,80;   614.083;         5,00
17.04.2019; ;11;38;42;18;27;45;--;--;6;6391215;992869; 21.378.175,00;   Jackpot; 6.030.127,50;   Jackpot;   775.461,40;        49;     7.912,80;       437;     2.661,70;     2.377;       163,10;    21.391;        36,20;    42.511;        18,20;   353.227;         9,80;   313.254;         5,00
20.04.2019; ;19;29;25;41; 8; 6;--;--;8;7902849;453053; 44.486.588,00;   Jackpot; 8.877.269,10;         3;   794.100,20;       142;     5.657,80;     1.123;     2.146,20;     5.809;       138,30;    47.708;        33,60;    95.055;        16,90;   795.761;         9,00;   665.552;         5,00
24.04.2019; ;44; 1; 9;47;11;49;--;--;1;2292411;763682; 21.128.046,00;         1;10.229.464,00;         5;   159.713,90;        46;     8.680,10;       423;     2.831,80;     2.011;       198,50;    20.721;        38,50;    34.734;        22,90;   364.361;         9,80;   245.226;         5,00
27.04.2019; ;47;19;13; 2;14;48;--;--;5;3864218;957607; 41.806.942,00;   Jackpot; 2.675.644,20;   Jackpot; 1.517.781,10;        47;    16.146,60;       489;     4.655,70;     3.327;       228,10;    26.924;        56,30;    71.592;        21,20;   569.674;        11,90;   610.003;         5,00
01.05.2019; ;27;38;16; 4;47;31;--;--;6;4551998;562560; 23.729.813,00;         2; 2.097.176,10;         3;   791.949,10;       110;     3.900,30;       769;     1.673,70;     3.488;       123,00;    26.080;        32,90;    51.539;        16,60;   407.491;         9,40;   353.107;         5,00
04.05.2019; ;29; 1;19;24;35;42;--;--;8;1742247;529893; 42.180.892,00;   Jackpot; 2.699.577,00;   Jackpot; 1.563.074,80;        57;    13.711,10;       474;     4.946,40;     3.556;       219,70;    29.321;        53,30;    68.317;        22,80;   587.785;        11,90;   552.024;         5,00
08.05.2019; ;38;41; 5;16;15;10;--;--;7;9805718;480998; 20.854.930,00;   Jackpot; 4.034.292,50;   Jackpot; 2.304.246,70;        27;    13.725,40;       309;     3.597,90;     2.243;       165,20;    16.896;        43,80;    43.951;        16,80;   320.856;        10,30;   336.206;         5,00
11.05.2019; ;10;15;47;25;42;31;--;--;0;1732824;969058; 43.389.250,00;   Jackpot; 6.811.204,50;         2; 1.987.265,50;        64;    13.049,00;       680;     3.684,40;     3.042;       274,50;    35.813;        46,60;    57.707;        28,90;   684.008;        10,90;   442.974;         5,00
15.05.2019; ;21;18;13;45;36;35;--;--;9;6466560;790529; 21.649.696,00;         1; 8.196.785,00;         2;   410.905,30;        49;     8.385,80;       299;     4.122,70;     1.616;       254,20;    14.493;        56,70;    31.463;        26,10;   288.891;        12,80;   244.232;         5,00
18.05.2019; ;43;26;39;11;32;47;--;--;4;1655857;259412; 41.437.512,00;   Jackpot; 2.652.000,70;         7;   220.445,60;        79;     9.766,50;       747;     3.098,60;     4.566;       168,90;    41.582;        37,10;    76.833;        20,00;   719.859;         9,60;   527.112;         5,00
22.05.2019; ;49; 6;16;46;41;40;--;--;6;1489260;643179; 20.394.317,00;   Jackpot; 3.957.236,90;   Jackpot;   737.492,70;        28;    13.169,50;       197;     5.615,40;     2.164;       170,40;    14.911;        49,40;    39.742;        18,50;   289.388;        11,40;   303.399;         5,00
25.05.2019; ; 1; 6;12;15;21;36;--;--;9;1473430;020251; 42.030.812,00;   Jackpot; 6.647.208,80;         2; 1.156.911,50;        72;    10.946,70;       621;     3.807,50;     3.840;       205,20;    35.797;        44,00;    70.518;        22,30;   655.735;        10,80;   512.426;         5,00
29.05.2019; ; 8;44; 2;29;32;40;--;--;2;2857671;642547; 21.632.862,00;   Jackpot; 8.031.711,90;         7;   116.386,50;        22;    18.516,00;       290;     4.213,90;     1.742;       233,80;    15.262;        53,30;    33.039;        24,60;   302.102;        12,10;   256.974;         5,00
01.06.2019; ;25;22;30;29;15; 3;--;--;7;8067156;020444; 43.779.701,00;   Jackpot;10.833.612,70;         1; 1.575.704,90;        63;    12.505,50;       545;     4.336,80;     4.356;       180,80;    32.698;        48,10;    85.082;        18,50;   633.812;        11,10;   666.180;         5,00
05.06.2019; ; 2;42;11; 3; 6;49;--;--;7;6358336;152865; 22.393.299,00;   Jackpot;12.266.783,80;         2;   392.644,40;        53;     7.408,30;       355;     3.318,10;     2.904;       135,20;    22.356;        35,10;    55.012;        14,20;   415.338;         8,50;   382.118;         5,00
08.06.2019; ;17;45; 1;13;21;44;--;--;4;3895758;082739; 45.186.570,00;   Jackpot;15.158.724,20;         2;   852.089,40;        49;    17.389,50;       551;     4.639,30;     3.070;       277,50;    30.626;        55,60;    65.009;        26,20;   622.862;        12,30;   531.911;         5,00
12.06.2019; ;42;21;47; 2;24;41;--;--;1;4564961;397233; 22.615.335,00;   Jackpot;16.606.105,60;         1;   864.157,60;        25;    17.283,10;       235;     5.515,80;     1.418;       304,70;    14.786;        58,40;    29.772;        29,00;   311.742;        12,40;   243.742;         5,00
15.06.2019; ; 4;43;27;40; 6;33;--;--;3;1190363;005579; 45.686.129,00;   Jackpot;19.530.017,80;         1; 1.658.467,20;        60;    13.820,50;       481;     5.171,90;     3.902;       212,50;    31.691;        52,30;    82.265;        20,10;   678.879;        10,90;   666.896;         5,00
